incluir;productCode;categoria;titulo;rating;reviews;price;score;viatorUrl
x;61034P59;strip-tours;Queen Selena: A Tribute to the Latin Pop Superstar in Las Vegas;5;19;44.95;4.745;https://www.viator.com/tours/Las-Vegas/Queen-Selena-A-Tribute-to-the-Latin-Pop-Superstar/d684-61034P59?mcid=42383&pid=P00140156&medium=api&api_version=2.0
x;386578P1;strip-tours;Las Vegas Strip Adventure: Sightseeing Tour in a Military Hummer;5;18;79;4.741;https://www.viator.com/tours/Las-Vegas/Las-Vegas-Strip-Adventure-Sightseeing-Tour-in-a-Military-Hummer/d684-386578P1?mcid=42383&pid=P00140156&medium=api&api_version=2.0
x;5084P50;strip-tours;MJ Live at Harrahs Hotel and Casino in Las Vegas;4.763819;199;64.92;4.74;https://www.viator.com/tours/Las-Vegas/MJ-Live-at-Harrahs-Hotel-and-Casino-in-Las-Vegas/d684-5084P50?mcid=42383&pid=P00140156&medium=api&api_version=2.0
x;343505P10;strip-tours;Las Vegas City Tour with Hotel Pick Up;4.7901235;81;103;4.736;https://www.viator.com/tours/Las-Vegas/All-In-One-Las-Vegas-Night-City-Tour-with-hotel-pick-up/d684-343505P10?mcid=42383&pid=P00140156&medium=api&api_version=2.0
x;5572861P1;strip-tours;The Punk Rock Museum Admission Ticket in Las Vegas;4.8461537;39;39;4.735;https://www.viator.com/tours/Las-Vegas/The-Punk-Rock-Museum-Admission-Ticket-Las-Vegas/d684-5572861P1?mcid=42383&pid=P00140156&medium=api&api_version=2.0
x;47865P2;strip-tours;Nostalgia Street Rods Museum Las Vegas: Skip-the-Line Ticket;4.8070173;57;20;4.732;https://www.viator.com/tours/Las-Vegas/Nostalgia-Street-Rods-Museum-Admission-and-Optional-VIP-Tour/d684-47865P2?mcid=42383&pid=P00140156&medium=api&api_version=2.0
x;3072P42;strip-tours;Piano Man at Planet Hollywood Resort and Casino;4.745098;306;42.63;4.731;https://www.viator.com/tours/Las-Vegas/Piano-Man/d684-3072P42?mcid=42383&pid=P00140156&medium=api&api_version=2.0
x;62283P1;strip-tours;Fremont Street Axe Throwing: Unleash Your Inner Viking;4.9130435;23;37.2;4.731;https://www.viator.com/tours/Las-Vegas/Axe-Throwing-on-Fremont-Street-Experience/d684-62283P1?mcid=42383&pid=P00140156&medium=api&api_version=2.0
x;377560P2;strip-tours;The Ultimate Las Vegas Tour by GPS Guided Talking GoCar;4.783784;74;52;4.729;https://www.viator.com/tours/Las-Vegas/Two-Hour-GoCar-Deluxe-Las-Vegas-Strip-Tour/d684-377560P2?mcid=42383&pid=P00140156&medium=api&api_version=2.0
x;5496124P2;strip-tours;Red Light District & Fremont Street Walking Tour, Las Vegas;4.8846154;26;52;4.729;https://www.viator.com/tours/Las-Vegas/Las-Vegas-Red-Light-Tour-and-Highlights-of-Fremont-Food/d684-5496124P2?mcid=42383&pid=P00140156&medium=api&api_version=2.0
x;2434P1;strip-tours;Vegas Crime Tour;5;15;124.95;4.729;https://www.viator.com/tours/Las-Vegas/Vegas-Crime-Tour/d684-2434P1?mcid=42383&pid=P00140156&medium=api&api_version=2.0
x;6783FREMONT;strip-tours;Las Vegas Segway Tour: Fremont Street Experience;4.8292685;41;72;4.729;https://www.viator.com/tours/Las-Vegas/Las-Vegas-Segway-Tour-Fremont-Street-Experience/d684-6783FREMONT?mcid=42383&pid=P00140156&medium=api&api_version=2.0
x;5145_HI005;strip-tours;Hiking Adventure in White Rock Canyon and Desert Hot Springs;4.8846154;26;185;4.729;https://www.viator.com/tours/Las-Vegas/Black-Canyon-Hike-and-Desert-Hot-Springs-Day-Trip-from-Las-Vegas/d684-5145_HI005?mcid=42383&pid=P00140156&medium=api&api_version=2.0
x;5522640P6;strip-tours;Las Vegas to LA Day Tour Santa Monica Beverly Hills Hollywood;5;15;300;4.729;https://www.viator.com/tours/Las-Vegas/L-End-to-end-Your-unforgettable-day-in-California/d684-5522640P6?mcid=42383&pid=P00140156&medium=api&api_version=2.0
x;65629P2;strip-tours;Escape IT: Las Vegas (The Sewers);4.9444447;18;55.99;4.726;https://www.viator.com/tours/Las-Vegas/Escape-IT-Chapter-1/d684-65629P2?mcid=42383&pid=P00140156&medium=api&api_version=2.0
x;5119P10;strip-tours;Area 51 Day Tour from Las Vegas with Alien and UFO Hotspots;4.731624;585;241.99;4.725;https://www.viator.com/tours/Las-Vegas/Area-51-Day-Tour-from-Las-Vegas/d684-5119P10?mcid=42383&pid=P00140156&medium=api&api_version=2.0
x;224423P4;strip-tours;Romantic Picnic Date Night in the Las Vegas Mountains;4.84375;32;175;4.724;https://www.viator.com/tours/Las-Vegas/Desert-Date-Night-picnic-at-the-Overlook/d684-224423P4?mcid=42383&pid=P00140156&medium=api&api_version=2.0
x;5084LASWAY;strip-tours;Wayne Newton: Up Close and Personal at the Flamingo Las Vegas;4.7483444;151;89.22;4.723;https://www.viator.com/tours/Las-Vegas/Wayne-Newton-Up-Close-and-Personal-at-Ballys-Las-Vegas/d684-5084LASWAY?mcid=42383&pid=P00140156&medium=api&api_version=2.0
x;37094P41;strip-tours;Personal Travel and Vacation Photographer Tour in Las Vegas;4.851852;27;298.61;4.719;https://www.viator.com/tours/Las-Vegas/Personal-Travel-and-Vacation-Photographer-Tour-in-Las-Vegas/d684-37094P41?mcid=42383&pid=P00140156&medium=api&api_version=2.0
x;6238P3;strip-tours;Las Vegas Strip by SUV Stretch Limo with Personal Photographer;4.9375;16;799.99;4.718;https://www.viator.com/tours/Las-Vegas/Las-Vegas-Strip-by-SUV-Stretch-Limo-with-Personal-Photographer/d684-6238P3?mcid=42383&pid=P00140156&medium=api&api_version=2.0
x;7496P13;strip-tours;Count's Kustoms Deluxe Car Tour;4.7524753;101;79;4.718;https://www.viator.com/tours/Las-Vegas/Counts-Kustoms-Deluxe-Car-Tour/d684-7496P13?mcid=42383&pid=P00140156&medium=api&api_version=2.0
x;40380P488;strip-tours;RoundTrip Private Transfer Las Vegas by Luxury SUV Cadillac Escalade up to 5 pax;4.894737;19;204.38;4.716;https://www.viator.com/tours/Las-Vegas/Round-Trip-Private-Transfer-Las-Vegas-Airport-to-Las-Vegas-City-by-SUV/d684-40380P488?mcid=42383&pid=P00140156&medium=api&api_version=2.0
x;433254P3;strip-tours;Get Married at the Fabulous Las Vegas Sign + Photos;4.9333334;15;249;4.713;https://www.viator.com/tours/Las-Vegas/Las-Vegas-Get-Married-at-the-Fabulous-Las-Vegas-Sign-Photos/d684-433254P3?mcid=42383&pid=P00140156&medium=api&api_version=2.0
